35437B  AOC12(SYMBOL-1-LIST)
35456B  OCTOT(SYMBOL-1-LIST)
35457B  ABL1(SYMBOL-1-LIST) / ABL1(SYMBOL-1-LIST)
35472B  AOC10(SYMBOL-1-LIST)
35524B  B8IIN(SYMBOL-1-LIST) / M8IIN(SYMBOL-1-LIST)
35546B  SOCTO(SYMBOL-1-LIST)
35551B  IOCTO(SYMBOL-1-LIST)
35553B  OCTOI(SYMBOL-1-LIST)
35556B  NDIXT(SYMBOL-1-LIST)
35567B  GCOM(SYMBOL-1-LIST) / GCOM(SYMBOL-1-LIST)
35656B  T5ERR(SYMBOL-1-LIST)
35672B  T5TRP(SYMBOL-1-LIST)
35673B  SAGPA(SYMBOL-1-LIST) / SAGPA(SYMBOL-1-LIST)
35700B  SGPAR(SYMBOL-1-LIST) / SGPAR(SYMBOL-1-LIST)
35705B  AGPAR(SYMBOL-1-LIST) / AGPAR(SYMBOL-1-LIST)
35706B  TOCTM(SYMBOL-1-LIST)
35713B  XGPAR(SYMBOL-1-LIST) / XGPAR(SYMBOL-1-LIST)
35720B  GPAR(SYMBOL-1-LIST) / GPAR(SYMBOL-1-LIST)
35722B  TACCP(SYMBOL-1-LIST)
35736B  TMICP(SYMBOL-1-LIST)
35752B  T5TMO(SYMBOL-1-LIST)
36047B  KICKS(SYMBOL-1-LIST)
36054B  OMDRE(SYMBOL-1-LIST)
36056B  B4IIN(SYMBOL-1-LIST)
36060B  IDRES(SYMBOL-1-LIST)
36342B  SOCTW(SYMBOL-1-LIST)
36344B  OCTWR(SYMBOL-1-LIST)
36416B  B8INS(SYMBOL-1-LIST)
36436B  DEC2(SYMBOL-1-LIST) / DEC2(SYMBOL-1-LIST)
36453B  CLFOR(SYMBOL-1-LIST) / CLFOR(SYMBOL-1-LIST)
36475B  RTOUT(SYMBOL-1-LIST) / RTOUT(SYMBOL-1-LIST)
36530B  PRIRT(SYMBOL-1-LIST) / PRIRT(SYMBOL-1-LIST)
36537B  O5FIF(SYMBOL-1-LIST)
36553B  B8OUS(SYMBOL-1-LIST)
36561B  3OUTT(SYMBOL-1-LIST) / 3OUTT(SYMBOL-1-LIST)
36603B  FREE2(SYMBOL-1-LIST)
36620B  RT(SYMBOL-1-LIST)
36621B  AOUTT(SYMBOL-1-LIST) / AOUTT(SYMBOL-1-LIST)
36626B  MB2FR(SYMBOL-1-LIST)
36634B  PRIOR(SYMBOL-1-LIST)
36642B  MB2RE(SYMBOL-1-LIST)
36662B  TEXTN(SYMBOL-1-LIST) / TEXTN(SYMBOL-1-LIST)
36665B  MB2OM(SYMBOL-1-LIST)
36667B  SRCHI(SYMBOL-1-LIST) / SRHIN(SYMBOL-1-LIST) / SRCHI(SYMBOL-1-LIST) / SRHIN(SYMBOL-1-LIST)
36721B  ABORT(SYMBOL-1-LIST)
36722B  ROFIP(SYMBOL-1-LIST) / ROFIP(SYMBOL-1-LIST)
36741B  MB2SE(SYMBOL-1-LIST)
36750B  6OOPE(SYMBOL-1-LIST) / 6OOPE(SYMBOL-1-LIST)
36765B  OMDCH(SYMBOL-1-LIST)
37045B  RBGUF(SYMBOL-1-LIST) / RBGUF(SYMBOL-1-LIST)
37076B  PRSRV(SYMBOL-1-LIST)
37103B  RESRV(SYMBOL-1-LIST)
37110B  EXECC(SYMBOL-1-LIST) / EXECC(SYMBOL-1-LIST) / OTRAN(SYMBOL-1-LIST)
37147B  PRLS(SYMBOL-1-LIST)
37156B  RELES(SYMBOL-1-LIST)
37213B  WHERE(SYMBOL-1-LIST)
37226B  SEMES(SYMBOL-1-LIST)
37246B  MALTN(SYMBOL-1-LIST)
37254B  SKICK(SYMBOL-1-LIST)
37256B  SIDEN(SYMBOL-1-LIST)
37313B  MALTF(SYMBOL-1-LIST)
37320B  SMLDA(SYMBOL-1-LIST) / SMLDA(SYMBOL-1-LIST)
37350B  CNCNT(SYMBOL-1-LIST)
37404B  RDSC(SYMBOL-1-LIST)
37422B  SMDEC(SYMBOL-1-LIST) / SMDEC(SYMBOL-1-LIST)
37425B  MBSEN(SYMBOL-1-LIST)
37471B  3PMOU(SYMBOL-1-LIST) / 3PMOU(SYMBOL-1-LIST)
37531B  PMOUT(SYMBOL-1-LIST) / PMOUT(SYMBOL-1-LIST)
37572B  CHTER(SYMBOL-1-LIST) / CHTER(SYMBOL-1-LIST)
37605B  TIMBO(SYMBOL-1-LIST) / TIMBO(SYMBOL-1-LIST)
37631B  TIMOU(SYMBOL-1-LIST) / TIMOU(SYMBOL-1-LIST)
37660B  OMBRE(SYMBOL-1-LIST)
37711B  SNAMS(SYMBOL-1-LIST) / SNAMS(SYMBOL-1-LIST)
37720B  NAMSR(SYMBOL-1-LIST) / NAMSR(SYMBOL-1-LIST)
37745B  RSREC(SYMBOL-1-LIST)
40000B  NRPIT(SYMBOL-1-LIST) / LV14(SYMBOL-1-LIST)
40014B  RTFEL(SYMBOL-1-LIST) / INAMS(SYMBOL-1-LIST) / RTFEL(SYMBOL-1-LIST) / INAMS(SYMBOL-1-LIST)
40020B  DOMD(SYMBOL-1-LIST)
40045B  STCH(SYMBOL-1-LIST) / STCH(SYMBOL-1-LIST)
40055B  ECONO(SYMBOL-1-LIST)
40062B  CONOM(SYMBOL-1-LIST)
40101B  YESNO(SYMBOL-1-LIST) / YESNO(SYMBOL-1-LIST)
40117B  MBDYN(SYMBOL-1-LIST) / MBDYN(SYMBOL-1-LIST)
40126B  KGPAR(SYMBOL-1-LIST) / KGPAR(SYMBOL-1-LIST)
40155B  CHTAC(SYMBOL-1-LIST) / CHTAC(SYMBOL-1-LIST)
40167B  CMFFL(SYMBOL-1-LIST) / CMFFL(SYMBOL-1-LIST)
40232B  MRSEG(SYMBOL-1-LIST)
40277B  ADRZO(SYMBOL-1-LIST) / ADRZO(SYMBOL-1-LIST)
40304B  ADROU(SYMBOL-1-LIST) / ADROU(SYMBOL-1-LIST)
40315B  OCT3(SYMBOL-1-LIST) / OCT3(SYMBOL-1-LIST)
40325B  OCTU(SYMBOL-1-LIST) / OCTU(SYMBOL-1-LIST)
40327B  DCONO(SYMBOL-1-LIST)
40356B  DOCTU(SYMBOL-1-LIST) / DOCTU(SYMBOL-1-LIST)
40407B  DTDEC(SYMBOL-1-LIST) / DTDEC(SYMBOL-1-LIST)
40413B  DECU(SYMBOL-1-LIST) / DECU(SYMBOL-1-LIST)
40441B  DMSTR(SYMBOL-1-LIST)
40444B  INTV(SYMBOL-1-LIST)
40453B  DINTV(SYMBOL-1-LIST)
40454B  4DECU(SYMBOL-1-LIST) / 4DECU(SYMBOL-1-LIST)
40467B  ECONI(SYMBOL-1-LIST)
40470B  SET(SYMBOL-1-LIST)
40476B  CONID(SYMBOL-1-LIST)
40477B  DSET(SYMBOL-1-LIST)
40505B  SVERA(SYMBOL-1-LIST) / SVERA(SYMBOL-1-LIST)
40516B  SVLET(SYMBOL-1-LIST) / SVLET(SYMBOL-1-LIST)
40520B  SVER4(SYMBOL-1-LIST) / SVER4(SYMBOL-1-LIST)
40522B  SVER5(SYMBOL-1-LIST) / SVER5(SYMBOL-1-LIST)
40526B  USTX5(SYMBOL-1-LIST) / USTX5(SYMBOL-1-LIST)
40527B  LUSTX(SYMBOL-1-LIST) / ABSET(SYMBOL-1-LIST) / LUSTX(SYMBOL-1-LIST)
40530B  USTX4(SYMBOL-1-LIST) / USTX4(SYMBOL-1-LIST)
40532B  UDD4(SYMBOL-1-LIST) / UDD4(SYMBOL-1-LIST)
40552B  USTXT(SYMBOL-1-LIST) / USTXT(SYMBOL-1-LIST)
40553B  UDD(SYMBOL-1-LIST) / UDD(SYMBOL-1-LIST)
40600B  ABS1(SYMBOL-1-LIST)
40611B  DABST(SYMBOL-1-LIST)
40645B  HOLD(SYMBOL-1-LIST)
40667B  SMDDE(SYMBOL-1-LIST) / SMDDE(SYMBOL-1-LIST)
40676B  DCONI(SYMBOL-1-LIST)
40713B  TMOUT(SYMBOL-1-LIST)
40747B  TIME(SYMBOL-1-LIST)
40751B  SM2DE(SYMBOL-1-LIST) / SM2DE(SYMBOL-1-LIST)
40756B  CLOCK(SYMBOL-1-LIST)
40765B  CONKI(SYMBOL-1-LIST)
40767B  XPERC(SYMBOL-1-LIST) / XPERC(SYMBOL-1-LIST)
40775B  PERCE(SYMBOL-1-LIST) / PERCE(SYMBOL-1-LIST)
41000B  XKXXX(SYMBOL-1-LIST)
41030B  GSTAT(SYMBOL-1-LIST)
41037B  CLADJ(SYMBOL-1-LIST)
41052B  DPERC(SYMBOL-1-LIST) / DPERC(SYMBOL-1-LIST)
41056B  GVERS(SYMBOL-1-LIST)
41061B  1OMDF(SYMBOL-1-LIST)
41072B  OINPA(SYMBOL-1-LIST)
41100B  XRXXX(SYMBOL-1-LIST)
41103B  ORETP(SYMBOL-1-LIST)
41114B  ORETS(SYMBOL-1-LIST)
41130B  OCTMO(SYMBOL-1-LIST)
41147B  UPDAT(SYMBOL-1-LIST)
41153B  SMBEG(SYMBOL-1-LIST) / STOPS(SYMBOL-1-LIST)
41154B  TSLAN(SYMBOL-1-LIST)
41162B  TSLOR(SYMBOL-1-LIST)
41167B  XSTOP(SYMBOL-1-LIST)
41170B  FRTSL(SYMBOL-1-LIST)
41200B  X412B(SYMBOL-1-LIST) / XEFCL(SYMBOL-1-LIST) / 100OC(SYMBOL-1-LIST)
41201B  XEFSU(SYMBOL-1-LIST)
41202B  XEFSD(SYMBOL-1-LIST)
41203B  XEFTO(SYMBOL-1-LIST)
41204B  XEFAR(SYMBOL-1-LIST)
41205B  XEFIP(SYMBOL-1-LIST)
41206B  XEFOV(SYMBOL-1-LIST)
41207B  XEFNP(SYMBOL-1-LIST)
41210B  XEFIE(SYMBOL-1-LIST)
41211B  XEFLT(SYMBOL-1-LIST)
41212B  XEFRT(SYMBOL-1-LIST)
41213B  XEFRU(SYMBOL-1-LIST) / TOTSL(SYMBOL-1-LIST)
41235B  CLCON(SYMBOL-1-LIST)
41245B  C9GTL(SYMBOL-1-LIST)
41246B  CCNN(SYMBOL-1-LIST)
41261B  EXSTO(SYMBOL-1-LIST)
41267B  STAGP(SYMBOL-1-LIST)
41271B  1OKRE(SYMBOL-1-LIST)
41301B  STOGP(SYMBOL-1-LIST)
41303B  TUSED(SYMBOL-1-LIST)
41314B  1NOTO(SYMBOL-1-LIST)
41316B  XSBPR(SYMBOL-1-LIST)
41323B  1FU2(SYMBOL-1-LIST)
41330B  1FU3(SYMBOL-1-LIST)
41333B  STERM(SYMBOL-1-LIST)
41335B  1FU4(SYMBOL-1-LIST)
41342B  1FU5(SYMBOL-1-LIST)
41404B  SRTON(SYMBOL-1-LIST)
41417B  MEMSS(SYMBOL-1-LIST)
41424B  GSGNO(SYMBOL-1-LIST)
41426B  GRTDA(SYMBOL-1-LIST)
41427B  1FU7(SYMBOL-1-LIST)
41521B  SMSTR(SYMBOL-1-LIST)
41531B  SMCCL(SYMBOL-1-LIST)
41541B  6IDMA(SYMBOL-1-LIST)
41545B  6IDTA(SYMBOL-1-LIST)
41551B  6EIDT(SYMBOL-1-LIST)
41554B  XBLOG(SYMBOL-1-LIST)
41561B  1FU10(SYMBOL-1-LIST)
41567B  6ERRP(SYMBOL-1-LIST)
41572B  6ERRO(SYMBOL-1-LIST)
41574B  CLUST(SYMBOL-1-LIST)
41575B  NSAVA(SYMBOL-1-LIST)
41576B  BBASE(SYMBOL-1-LIST)
41604B  RRTSA(SYMBOL-1-LIST)
41606B  RSSSA(SYMBOL-1-LIST)
41610B  R1PHS(SYMBOL-1-LIST)
41612B  R1DSA(SYMBOL-1-LIST)
41614B  R1PHI(SYMBOL-1-LIST)
41616B  R1DME(SYMBOL-1-LIST)
41620B  R1DIM(SYMBOL-1-LIST)
41622B  R1RME(SYMBOL-1-LIST)
41624B  R1RIM(SYMBOL-1-LIST)
41626B  R1RSA(SYMBOL-1-LIST)
41630B  R1IME(SYMBOL-1-LIST)
41632B  R1IIM(SYMBOL-1-LIST)
41634B  R1ISA(SYMBOL-1-LIST)
41635B  NSTAR(SYMBOL-1-LIST)
41636B  R1MME(SYMBOL-1-LIST)
41640B  R1MIM(SYMBOL-1-LIST)
41642B  R1MSA(SYMBOL-1-LIST)
41650B  W1PHS(SYMBOL-1-LIST)
41652B  WRTSA(SYMBOL-1-LIST)
41654B  WSSSA(SYMBOL-1-LIST)
41656B  W1DSA(SYMBOL-1-LIST)
41660B  W1PHI(SYMBOL-1-LIST)
41662B  W1DME(SYMBOL-1-LIST)
41664B  W1DIM(SYMBOL-1-LIST)
41666B  W1RME(SYMBOL-1-LIST)
41670B  W1RIM(SYMBOL-1-LIST)
41672B  W1RSA(SYMBOL-1-LIST)
41674B  W1IME(SYMBOL-1-LIST)
41676B  W1IIM(SYMBOL-1-LIST)
41700B  W1ISA(SYMBOL-1-LIST)
41702B  W1MME(SYMBOL-1-LIST)
41703B  NKINI(SYMBOL-1-LIST)
41704B  W1MIM(SYMBOL-1-LIST)
41706B  W1MSA(SYMBOL-1-LIST)
41717B  WPHBA(SYMBOL-1-LIST)
41721B  WRTBA(SYMBOL-1-LIST)
41723B  WSSBA(SYMBOL-1-LIST)
41725B  WDSBA(SYMBOL-1-LIST)
41727B  WPHIB(SYMBOL-1-LIST)
41731B  WDIBA(SYMBOL-1-LIST)
41733B  WRIBA(SYMBOL-1-LIST)
41735B  WRSBA(SYMBOL-1-LIST)
41737B  WIIBA(SYMBOL-1-LIST)
41741B  WISBA(SYMBOL-1-LIST)
41743B  WMIBA(SYMBOL-1-LIST)
41745B  WMSBA(SYMBOL-1-LIST) / GRTNA(SYMBOL-1-LIST)
41753B  RDSAV(SYMBOL-1-LIST)
41755B  RDMEM(SYMBOL-1-LIST)
41757B  RDIMA(SYMBOL-1-LIST)
41760B  RSGSP(SYMBOL-1-LIST)
42000B  STSLU(SYMBOL-1-LIST)
42006B  3SRCO(SYMBOL-1-LIST)
42027B  MLGRS(SYMBOL-1-LIST)
42105B  9ENTO(SYMBOL-1-LIST)
42107B  STSLI(SYMBOL-1-LIST)
42171B  NKSEN(SYMBOL-1-LIST)
42243B  MBI50(SYMBOL-1-LIST)
42300B  ESCQE(SYMBOL-1-LIST)
42314B  ESCER(SYMBOL-1-LIST)
42361B  4ENPC(SYMBOL-1-LIST)
42362B  ENTOP(SYMBOL-1-LIST)
42365B  4DISP(SYMBOL-1-LIST)
42433B  4DISM(SYMBOL-1-LIST)
42452B  NWBPA(SYMBOL-1-LIST)
42463B  4ENMC(SYMBOL-1-LIST)
42507B  GRBUF(SYMBOL-1-LIST)
42517B  G4BUF(SYMBOL-1-LIST)
42623B  NW2PA(SYMBOL-1-LIST)
43037B  LIREE(SYMBOL-1-LIST)
43076B  NKREC(SYMBOL-1-LIST)
43165B  RRBUF(SYMBOL-1-LIST)
43171B  LRESE(SYMBOL-1-LIST)
43175B  R4BUF(SYMBOL-1-LIST)
43375B  NKREA(SYMBOL-1-LIST)
43411B  NKWRI(SYMBOL-1-LIST)
43425B  NKINS(SYMBOL-1-LIST)
43526B  TIMER(SYMBOL-1-LIST)
43672B  NKGET(SYMBOL-1-LIST)
43717B  WAITF(SYMBOL-1-LIST)
43767B  FDTMS(SYMBOL-1-LIST)
43771B  MTMRS(SYMBOL-1-LIST)
44000B  NSPIT(SYMBOL-1-LIST) / REEPN(SYMBOL-1-LIST)
44001B  REECS(SYMBOL-1-LIST)
44002B  REECO(SYMBOL-1-LIST)
44005B  SCTRS(SYMBOL-1-LIST)
44021B  IOSET(SYMBOL-1-LIST)
44120B  CIBUF(SYMBOL-1-LIST)
44125B  COBUF(SYMBOL-1-LIST)
44203B  ISIZE(SYMBOL-1-LIST)
44204B  NKTRA(SYMBOL-1-LIST)
44225B  T1P01(SYMBOL-1-LIST)
44231B  OSIZE(SYMBOL-1-LIST)
44252B  T1P02(SYMBOL-1-LIST)
44276B  GZTRE(SYMBOL-1-LIST)
44327B  FDATA(SYMBOL-1-LIST)
44354B  NKICK(SYMBOL-1-LIST)
44411B  SERVS(SYMBOL-1-LIST) / SSMON(SYMBOL-1-LIST)
44425B  BRKM(SYMBOL-1-LIST)
44456B  REECE(SYMBOL-1-LIST)
44457B  REECT(SYMBOL-1-LIST)
44510B  SSSLE(SYMBOL-1-LIST)
44512B  SSLEA(SYMBOL-1-LIST)
44540B  ECHOM(SYMBOL-1-LIST)
44543B  SMFIL(SYMBOL-1-LIST)
44604B  T1P03(SYMBOL-1-LIST)
44620B  SETEV(SYMBOL-1-LIST)
44626B  MSTTY(SYMBOL-1-LIST)
44630B  MGTTY(SYMBOL-1-LIST)
44705B  T1P04(SYMBOL-1-LIST)
44743B  NOWAI(SYMBOL-1-LIST)
44746B  TNOWA(SYMBOL-1-LIST)
44747B  DKICK(SYMBOL-1-LIST)
45021B  T1P05(SYMBOL-1-LIST)
45037B  EXIOX(SYMBOL-1-LIST)
45101B  ACONV(SYMBOL-1-LIST)
45112B  LSTC(SYMBOL-1-LIST)
45134B  NKLOC(SYMBOL-1-LIST)
45160B  DRTDE(SYMBOL-1-LIST)
45164B  IPTCH(SYMBOL-1-LIST)
45201B  XPTCH(SYMBOL-1-LIST)
45214B  NKUNL(SYMBOL-1-LIST)
45217B  PUTW(SYMBOL-1-LIST)
45234B  IGTCH(SYMBOL-1-LIST)
45237B  NKCHE(SYMBOL-1-LIST)
45241B  XGTCH(SYMBOL-1-LIST)
45247B  GETW(SYMBOL-1-LIST)
45254B  ISTDV(SYMBOL-1-LIST)
45266B  OSTDV(SYMBOL-1-LIST)
45317B  INIOS(SYMBOL-1-LIST)
45342B  TTIMR(SYMBOL-1-LIST)
45346B  NKRDE(SYMBOL-1-LIST)
45404B  CTNMA(SYMBOL-1-LIST)
45417B  DSTEN(SYMBOL-1-LIST)
45432B  RNMSG(SYMBOL-1-LIST)
45503B  REETE(SYMBOL-1-LIST) / REESP(SYMBOL-1-LIST)
45532B  TETTO(SYMBOL-1-LIST)
45543B  GNMSG(SYMBOL-1-LIST)
45572B  SELAR(SYMBOL-1-LIST)
45617B  FREES(SYMBOL-1-LIST)
45643B  GWAIT(SYMBOL-1-LIST)
45647B  DLRET(SYMBOL-1-LIST)
45665B  TDGET(SYMBOL-1-LIST)
45667B  TTGET(SYMBOL-1-LIST)
45702B  NMOVW(SYMBOL-1-LIST)
45731B  ASKAR(SYMBOL-1-LIST)
45765B  LEGSC(SYMBOL-1-LIST)
46000B  NFU00(SYMBOL-1-LIST)
46001B  55DLR(SYMBOL-1-LIST)
46020B  GSGAN(SYMBOL-1-LIST)
46041B  TTWGE(SYMBOL-1-LIST)
46050B  5DFRE(SYMBOL-1-LIST)
46052B  5DLRE(SYMBOL-1-LIST)
46054B  GECHO(SYMBOL-1-LIST)
46075B  55DFR(SYMBOL-1-LIST)
46102B  CHRTD(SYMBOL-1-LIST)
46104B  CTRTI(SYMBOL-1-LIST) / DFPRE(SYMBOL-1-LIST)
46110B  DPREE(SYMBOL-1-LIST) / NFU01(SYMBOL-1-LIST)
46114B  REEDU(SYMBOL-1-LIST)
46124B  FINTA(SYMBOL-1-LIST)
46132B  IINTA(SYMBOL-1-LIST)
46167B  NFU02(SYMBOL-1-LIST)
46173B  FDMTA(SYMBOL-1-LIST)
46174B  CTRTO(SYMBOL-1-LIST)
46201B  IDMTA(SYMBOL-1-LIST)
46233B  FDSTA(SYMBOL-1-LIST)
46241B  IDSTA(SYMBOL-1-LIST)
46250B  TFRST(SYMBOL-1-LIST)
46262B  TFRSE(SYMBOL-1-LIST)
46266B  NFU03(SYMBOL-1-LIST)
46275B  TFRGE(SYMBOL-1-LIST)
46304B  ITIMT(SYMBOL-1-LIST)
46310B  RTIMT(SYMBOL-1-LIST)
46324B  TRGET(SYMBOL-1-LIST)
46331B  RSTDE(SYMBOL-1-LIST)
46335B  BSTDE(SYMBOL-1-LIST)
46346B  DTAPT(SYMBOL-1-LIST)
46373B  CONCT(SYMBOL-1-LIST)
46424B  CERR1(SYMBOL-1-LIST)
46470B  DSCNT(SYMBOL-1-LIST)
46472B  INORO(SYMBOL-1-LIST)
46527B  NFU07(SYMBOL-1-LIST)
46535B  MTERM(SYMBOL-1-LIST)
46564B  CRSRT(SYMBOL-1-LIST)
46576B  CRLRT(SYMBOL-1-LIST)
46610B  CRESE(SYMBOL-1-LIST)
46615B  DLREE(SYMBOL-1-LIST)
46616B  IIDTA(SYMBOL-1-LIST)
46620B  RIDTA(SYMBOL-1-LIST)
46622B  IEIDT(SYMBOL-1-LIST)
46624B  REIDT(SYMBOL-1-LIST)
46665B  T1P06(SYMBOL-1-LIST)
46716B  GTMOD(SYMBOL-1-LIST)
46766B  GVSTR(SYMBOL-1-LIST)
47017B  SNUCL(SYMBOL-1-LIST)
47020B  MCDES(SYMBOL-1-LIST)
47022B  MCEES(SYMBOL-1-LIST)
47056B  T1P07(SYMBOL-1-LIST)
47070B  MSDAE(SYMBOL-1-LIST)
47072B  MGDAE(SYMBOL-1-LIST) / SERVE(SYMBOL-1-LIST)
47074B  BPOPE(SYMBOL-1-LIST)
47076B  PROPE(SYMBOL-1-LIST)
47104B  T1P08(SYMBOL-1-LIST)
47120B  USCNT(SYMBOL-1-LIST)
47125B  SYCNT(SYMBOL-1-LIST)
47134B  NRETM(SYMBOL-1-LIST)
47156B  NCHBU(SYMBOL-1-LIST)
47167B  STSUP(SYMBOL-1-LIST)
47205B  RWLSG(SYMBOL-1-LIST)
47224B  ADUMP(SYMBOL-1-LIST)
47226B  ODUMP(SYMBOL-1-LIST)
47300B  GTADR(SYMBOL-1-LIST)
47304B  LGPAG(SYMBOL-1-LIST)
47315B  NURET(SYMBOL-1-LIST)
47337B  BFY4I(SYMBOL-1-LIST)
47364B  N5FU0(SYMBOL-1-LIST)
47431B  N5FU1(SYMBOL-1-LIST)
47467B  N5FU2(SYMBOL-1-LIST)
47525B  BFY1I(SYMBOL-1-LIST)
47540B  NKBRE(SYMBOL-1-LIST)
47541B  5NFUN(SYMBOL-1-LIST)
47542B  5NMES(SYMBOL-1-LIST)
47543B  5NDIS(SYMBOL-1-LIST)
47544B  5MAXI(SYMBOL-1-LIST)
47545B  5NBSI(SYMBOL-1-LIST)
47546B  5NBLE(SYMBOL-1-LIST)
47547B  5UADD(SYMBOL-1-LIST)
47551B  5N1AD(SYMBOL-1-LIST)
47552B  5N2AD(SYMBOL-1-LIST)
47553B  5NSTA(SYMBOL-1-LIST)
47554B  5NBMO(SYMBOL-1-LIST)
47555B  5NMBU(SYMBOL-1-LIST)
47557B  N5FU3(SYMBOL-1-LIST)
47566B  IBACK(SYMBOL-1-LIST)
47570B  RBACK(SYMBOL-1-LIST)
47666B  BFTIO(SYMBOL-1-LIST)
47713B  MNOTI(SYMBOL-1-LIST)
47750B  MNITI(SYMBOL-1-LIST)
50000B  NMPIT(SYMBOL-1-LIST)
50031B  DUSSU(SYMBOL-1-LIST)
50072B  DURSU(SYMBOL-1-LIST)
50073B  N5FU5(SYMBOL-1-LIST)
50106B  N5FU6(SYMBOL-1-LIST)
50123B  ENUCL(SYMBOL-1-LIST)
50211B  5SERV(SYMBOL-1-LIST)
50212B  NURPR(SYMBOL-1-LIST)
50213B  5OPCO(SYMBOL-1-LIST)
50216B  DURPR(SYMBOL-1-LIST)
50245B  MNCTI(SYMBOL-1-LIST)
50253B  1NURE(SYMBOL-1-LIST)
50273B  OPCOR(SYMBOL-1-LIST)
50303B  5NURE(SYMBOL-1-LIST)
50316B  OPCOM(SYMBOL-1-LIST)
50342B  MNOST(SYMBOL-1-LIST)
50353B  MNIST(SYMBOL-1-LIST)
50364B  MTOTI(SYMBOL-1-LIST)
50407B  NCALL(SYMBOL-1-LIST)
50410B  LIURP(SYMBOL-1-LIST)
50414B  MTITI(SYMBOL-1-LIST)
50447B  ERRS(SYMBOL-1-LIST)
50450B  EROPC(SYMBOL-1-LIST)
50457B  TFILE(SYMBOL-1-LIST)
50462B  OPCFI(SYMBOL-1-LIST)
50524B  DVSTR(SYMBOL-1-LIST)
50533B  DFPRM(SYMBOL-1-LIST)
50544B  UECHE(SYMBOL-1-LIST)
50566B  MTOST(SYMBOL-1-LIST)
50603B  MTIST(SYMBOL-1-LIST)
50610B  MTIOS(SYMBOL-1-LIST)
50633B  IMINI(SYMBOL-1-LIST)
50661B  IMEND(SYMBOL-1-LIST)
50666B  SETOL(SYMBOL-1-LIST)
50673B  COMSB(SYMBOL-1-LIST)
50701B  UECOM(SYMBOL-1-LIST)
50706B  IMPUT(SYMBOL-1-LIST)
50710B  IMGET(SYMBOL-1-LIST)
50716B  P2MPI(SYMBOL-1-LIST)
50726B  UELOG(SYMBOL-1-LIST)
51026B  MYGTL(SYMBOL-1-LIST)
51040B  SMGFI(SYMBOL-1-LIST)
51052B  SATER(SYMBOL-1-LIST)
51152B  CR(SYMBOL-1-LIST)
51377B  IOUT(SYMBOL-1-LIST)
51430B  RSIO(SYMBOL-1-LIST)
51453B  GBGSZ(SYMBOL-1-LIST)
51476B  MBECH(SYMBOL-1-LIST)
51611B  SINCO(SYMBOL-1-LIST)
51661B  DLSGF(SYMBOL-1-LIST)
51663B  DEFSG(SYMBOL-1-LIST)
51745B  IOMTY(SYMBOL-1-LIST)
52077B  3COMT(SYMBOL-1-LIST)
52163B  PRKEY(SYMBOL-1-LIST)
52323B  RATER(SYMBOL-1-LIST)
52352B  SCAPS(SYMBOL-1-LIST)
52405B  GCAPS(SYMBOL-1-LIST)
52474B  SBRKM(SYMBOL-1-LIST)
52561B  SECHO(SYMBOL-1-LIST)
52701B  GBRKM(SYMBOL-1-LIST)
52732B  CRBIN(SYMBOL-1-LIST)
52772B  GGECH(SYMBOL-1-LIST)
53050B  SSTER(SYMBOL-1-LIST)
53101B  IIIOX(SYMBOL-1-LIST)
53103B  RFIOX(SYMBOL-1-LIST)
53216B  LISCO(SYMBOL-1-LIST)
53245B  MGTER(SYMBOL-1-LIST)
53321B  SUNMO(SYMBOL-1-LIST)
53423B  GLOGD(SYMBOL-1-LIST)
53626B  DISPL(SYMBOL-1-LIST)
53675B  CHVAR(SYMBOL-1-LIST)
54000B  NX5DP(SYMBOL-1-LIST)
54122B  SWDEN(SYMBOL-1-LIST)
54330B  PGNEW(SYMBOL-1-LIST) / SDATA(SYMBOL-1-LIST) / SDATA(SYMBOL-1-LIST) / PGNEW(SYMBOL-1-LIST)
54340B  ILUTA(SYMBOL-1-LIST)
54342B  RLUTA(SYMBOL-1-LIST)
54400B  DATA(SYMBOL-1-LIST) / DATA(SYMBOL-1-LIST)
54404B  PGSTA(SYMBOL-1-LIST) / PGSTA(SYMBOL-1-LIST)
54460B  PGEND(SYMBOL-1-LIST) / PGEND(SYMBOL-1-LIST)
54464B  FENTR(SYMBOL-1-LIST) / FENTR(SYMBOL-1-LIST)
54466B  SV24S(SYMBOL-1-LIST)
54567B  TESTM(SYMBOL-1-LIST)
54572B  SSDNU(SYMBOL-1-LIST)
54624B  FLEAV(SYMBOL-1-LIST) / FLEAV(SYMBOL-1-LIST)
54633B  MNCNC(SYMBOL-1-LIST)
54724B  ISTCK(SYMBOL-1-LIST) / ISTCK(SYMBOL-1-LIST)
55053B  DBSPR(SYMBOL-1-LIST)
55110B  MINBT(SYMBOL-1-LIST) / MINBT(SYMBOL-1-LIST)
55133B  ISPHE(SYMBOL-1-LIST)
55135B  RSPHE(SYMBOL-1-LIST)
55154B  MNDCN(SYMBOL-1-LIST)
55170B  MOUTB(SYMBOL-1-LIST) / MOUTB(SYMBOL-1-LIST)
55277B  RWREG(SYMBOL-1-LIST)
55374B  GTMAG(SYMBOL-1-LIST)
55424B  CIACC(SYMBOL-1-LIST)
55555B  GTNRS(SYMBOL-1-LIST)
55574B  STNRS(SYMBOL-1-LIST)
55620B  RFUNC(SYMBOL-1-LIST)
56576B  CDAFI(SYMBOL-1-LIST)
